Retailer,Brand,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,NIKE,1185732,2021-06-09,Midwest,North Dakota,Fargo,Nike Phantom Vision 2 Academy Dynamic Fit MG,40,175,7000,2450,35%,In-store
Sports Direct,NIKE,1185732,2021-06-09,Midwest,North Dakota,Fargo,Nike Air Max FF 720,55,325,17875,7150,40%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Jordan Proto-Max 720,50,550,27500,9625,35%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Nike Joyride Run Flyknit,45,300,13500,4050,30%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Nike Odyssey React Flyknit 2,40,225,9000,2700,30%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Nike Joyride Optik,40,175,7000,2100,30%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Nike React Element 55 SE,50,200,10000,3500,35%,In-store
Sports Direct,NIKE,1185732,2021-07-08,Midwest,North Dakota,Fargo,Nike Air Max Dia LX,55,375,20625,8250,40%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Metcon 5,50,525,26250,9188,35%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Benassi,45,300,13500,4050,30%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Zoom KD12 'YouTube',40,225,9000,2700,30%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Air Force 1 React,40,200,8000,2400,30%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Air Max 90,50,175,8750,3063,35%,In-store
Sports Direct,NIKE,1185732,2021-08-09,Midwest,North Dakota,Fargo,Nike Air Zoom Pegasus 36,55,350,19250,7700,40%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Nike Air Max 98 NRG,40,475,19000,6650,35%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Nike Zoom Fly 3,35,275,9625,2888,30%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Kyrie 6 EP,30,175,5250,1575,30%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Nike Air Force 1 Shadow,30,150,4500,1350,30%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Nike Air Max Tailwind IV,40,150,6000,2100,35%,In-store
Sports Direct,NIKE,1185732,2021-09-10,Midwest,North Dakota,Fargo,Nike Potential 3,45,225,10125,4050,40%,In-store
Sports Direct,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,Nike Mercurial Vapor 13 Academy IC,50,400,20000,7000,35%,In-store
Sports Direct,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,Nike x Olivia Kim Air Max 98,40,250,10000,3000,30%,In-store
Sports Direct,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,NikeCourt Royale,40,150,6000,1800,30%,In-store
Sports Direct,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,Nike Air Huarache,40,125,5000,1500,30%,In-store
Sports Direct,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,KD Trey 5 VII EP,50,125,6250,2188,35%,In-store
Foot Locker,NIKE,1185732,2021-10-09,Midwest,North Dakota,Fargo,Nike Phantom Venom Academy FG,55,250,13750,5500,40%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Mercurial Vapor XII Club MG,50,400,20000,7000,35%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Phantom Vision 2 Elite Dynamic Fit FG,40,250,10000,3000,30%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Air Force 1 Mid '07,40,195,7800,2340,30%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Metcon 5 AMP,40,175,7000,2100,30%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Air Max 270 React,60,150,9000,3150,35%,In-store
Foot Locker,NIKE,1185732,2021-11-09,Midwest,North Dakota,Fargo,Nike Air Force 1 '07 Premium,65,250,16250,6500,40%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Air Jordan 12 Retro,60,500,30000,10500,35%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Nike Air Max 98 LX,50,300,15000,4500,30%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Nike Mercurial Superfly 7 Club MG,50,250,12500,3750,30%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Nike Phantom Venom Academy TF,50,200,10000,3000,30%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Nike Mercurial Superfly 7 Academy MDS MG,60,200,12000,4200,35%,In-store
Foot Locker,NIKE,1185732,2021-12-08,Midwest,North Dakota,Fargo,Nike SB Dunk High Pro,65,300,19500,7800,40%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Nike Phantom Vision Academy Dynamic Fit MG,30,450,13500,4050,30%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Nike Air Max 270 React,30,250,7500,2625,35%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Nike Tiempo Legend 8 Elite FG,20,250,5000,1500,30%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Nike SB Zoom Stefan Janoski Canvas RM,25,100,2500,750,30%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Nike Flex Contact 3,40,150,6000,3000,50%,In-store
Foot Locker,NIKE,1185732,2021-01-06,Midwest,North Dakota,Fargo,Jordan 'Why Not?' Zer0.2 SE PF,30,250,7500,3000,40%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,North Dakota,Fargo,Nike Shox TL Nova SP,30,500,15000,4500,30%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,North Dakota,Fargo,Nike Air Max 90,30,150,4500,1575,35%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,North Dakota,Fargo,Nike Benassi JDI Floral,20,200,4000,1200,30%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,Iowa,Des Moines,Nike Phantom Vision 2 Club Dynamic Fit MG,25,75,1875,563,30%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,Iowa,Des Moines,Nike Potential 3,40,150,6000,3000,50%,In-store
Foot Locker,NIKE,1185732,2021-02-06,Midwest,Iowa,Des Moines,Nike Epic React Flyknit 2,15,250,3750,1500,40%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike Phantom Vision Club Dynamic Fit FG,20,470,9400,2820,30%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike Air Max 97,20,175,3500,1225,35%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike x Olivia Kim Air Force 1 '07,10,225,2250,675,30%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike TiempoX Lunar Legend VII Pro TF,15,100,1500,450,30%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike M2K Tekno,30,150,4500,2250,50%,In-store
Foot Locker,NIKE,1185732,2021-03-05,Midwest,Iowa,Des Moines,Nike React City,20,250,5000,2000,40%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Nike Epic Phantom React Flyknit,20,475,9500,2850,30%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Nike SB Adversary Premium,20,175,3500,1225,35%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Air Jordan 11 Low,10,175,1750,525,30%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Nike SB Air Zoom Bruin Edge,15,100,1500,450,30%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Nike Daybreak,60,125,7500,3750,50%,In-store
Foot Locker,NIKE,1185732,2021-04-06,Midwest,Iowa,Des Moines,Nike Mercurial Superfly 7 Elite FG,50,250,12500,5000,40%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike Air Max 90 Essential,60,520,31200,9360,30%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike Air Zoom Pegasus 36 Premium Rise,40,225,9000,3150,35%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike Tiempo Legend 8 Academy MG,35,200,7000,2100,30%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike Tanjun,35,125,4375,1313,30%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike Air Max Triax 96 SP,45,150,6750,3375,50%,In-store
Foot Locker,NIKE,1185732,2021-05-07,Midwest,Iowa,Des Moines,Nike SB Charge Slip Premium,50,275,13750,5500,40%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,Nike Air Max 2090,35,525,18375,5513,30%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,LeBron 16 Low,30,275,8250,2888,35%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,Nike Zoom Rival Fly 2,25,200,5000,1500,30%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,Nike x Olivia Kim Air Mowabb,25,175,4375,1313,30%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,Nike Offcourt SE,35,175,6125,3063,50%,In-store
Foot Locker,NIKE,1185732,2021-06-06,Midwest,Iowa,Des Moines,Nike Zoom Pegasus Turbo Shield,55,325,17875,7150,40%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Air Max 97,50,550,27500,8250,30%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Air Max 720 SE,45,300,13500,4725,35%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Revolution 5 FlyEase,40,225,9000,2700,30%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Classic Cortez,40,175,7000,2100,30%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Precision 4,50,200,10000,5000,50%,In-store
Foot Locker,NIKE,1185732,2021-07-05,Midwest,Iowa,Des Moines,Nike Air Max 200,55,375,20625,8250,40%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike Air Max 270,50,525,26250,7875,30%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike Mercurial Vapor 13 Academy TF,45,300,13500,4725,35%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike SFB Gen 2 20cm (approx.),40,225,9000,2700,30%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike Air Max Dia,40,200,8000,2400,30%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike SB Alleyoop,50,175,8750,4375,50%,In-store
Foot Locker,NIKE,1185732,2021-08-06,Midwest,Iowa,Des Moines,Nike Zoom Rise,55,350,19250,7700,40%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Nike Phantom Vision Academy Dynamic Fit IC,35,475,16625,4988,30%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Air Jordan 1 Low,30,275,8250,2888,35%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Nike Air Max Bella TR 2,25,175,4375,1313,30%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Nike Air Zoom Terra Kiger 6,25,150,3750,1125,30%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Jordan Proto-React Z,35,150,5250,2625,50%,In-store
Foot Locker,NIKE,1185732,2021-09-07,Midwest,Iowa,Des Moines,Nike Air Force 1 SP,40,225,9000,3600,40%,In-store
Foot Locker,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Nike Zoom Pegasus Turbo,45,400,18000,5400,30%,In-store
Foot Locker,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Nike Free RN 5.0,35,250,8750,3063,35%,In-store
Foot Locker,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Air Jordan OG,35,150,5250,1575,30%,In-store
Foot Locker,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Nike Air Zoom Pegasus 36,35,125,4375,1313,30%,In-store
Foot Locker,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Nike Air Max Tailwind IV SE,45,125,5625,2813,50%,In-store
West Gear,NIKE,1185732,2021-10-06,Midwest,Iowa,Des Moines,Nike Air VaporMax 2019 Premium,50,250,12500,5000,40%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,NikeCourt Air Zoom Vapor Cage 4,45,400,18000,5400,30%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,Air Jordan 1 Nova XX,35,275,9625,3369,35%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,Nike Air Max Tailwind IV,35,220,7700,2310,30%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,Nike Flex RN 2019,35,200,7000,2100,30%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,Nike Mercurial Superfly 7 Club TF,60,175,10500,5250,50%,In-store
West Gear,NIKE,1185732,2021-11-06,Midwest,Iowa,Des Moines,Nike Free X Metcon 2,65,275,17875,7150,40%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Mercurial Vapor 13 Academy MDS MG,60,525,31500,9450,30%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Air Max Impact,50,325,16250,5688,35%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Classic Cortez,50,275,13750,4125,30%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Air Max 90 Premium,50,225,11250,3375,30%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Renew Run,60,225,13500,6750,50%,In-store
West Gear,NIKE,1185732,2021-12-05,Midwest,Iowa,Des Moines,Nike Air Max 270 Special Edition,65,325,21125,8450,40%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,Nike React Metcon AMP,30,450,13500,4050,30%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,Nike Air Force 1 Sage Low,30,250,7500,2625,35%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,Nike Air Max Triax 96,20,250,5000,1500,30%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,Nike Mercurial Vapor 13 Academy MDS TF,25,100,2500,750,30%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,PG 3 NASA,40,150,6000,3000,50%,In-store
West Gear,NIKE,1185732,2021-01-03,Midwest,Iowa,Des Moines,Nike Mercurial Vapor 13 Academy MDS IC,30,250,7500,3000,40%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Iowa,Des Moines,Nike Tiempo Legend 8 Club MG,30,500,15000,4500,30%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Iowa,Des Moines,Nike Air Max 90,30,150,4500,1575,35%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Iowa,Des Moines,Nike Air VaporMax Flyknit 2 LXX,20,200,4000,1200,30%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Nike Mercurial Superfly 7 Elite SE FG,25,75,1875,563,30%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Nike Free RN 5.0 AW,40,150,6000,3000,50%,In-store
West Gear,NIKE,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Air Jordan 1 Jester XX Low Laced,15,250,3750,1500,40%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike Metcon 5 Premium,20,470,9400,2820,30%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike Free RN 5.0,20,175,3500,1225,35%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike Zoom Rival Fly,10,225,2250,675,30%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike SB Zoom Stefan Janoski Canvas RM,15,75,1125,338,30%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike Tiempo Legend 8 Academy IC,30,125,3750,1875,50%,In-store
West Gear,NIKE,1185732,2021-03-02,Midwest,Wisconsin,Milwaukee,Nike SB Bruin High,20,225,4500,1800,40%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,PG 3,20,450,9000,2700,30%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Nike Free TR Ultra,20,150,3000,1050,35%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Nike PhantomVNM Club FG,10,150,1500,450,30%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Nike MX-720-818,15,75,1125,338,30%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Air Jordan 7 Retro,60,100,6000,3000,50%,In-store
West Gear,NIKE,1185732,2021-04-03,Midwest,Wisconsin,Milwaukee,Nike SFB Gen 2 20cm (approx.),50,225,11250,4500,40%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Mercurial Superfly 7 Elite MDS FG,60,495,29700,8910,30%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Epic Phantom React,40,200,8000,2800,35%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Air Max 720 SE,35,175,6125,1838,30%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Air Huarache Ultra,35,150,5250,1575,30%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Wildhorse 6,45,175,7875,3938,50%,In-store
West Gear,NIKE,1185732,2021-05-04,Midwest,Wisconsin,Milwaukee,Nike Air Max 270 React SE,50,300,15000,6000,40%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Nike Benassi JDI BETRUE,35,550,19250,5775,30%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Nike Zoom Rise,30,300,9000,3150,35%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Nike Tiempo Legend 8 Club IC,25,200,5000,1500,30%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Nike Air Max 2017,25,175,4375,1313,30%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,Nike Flex RN 2018,35,175,6125,3063,50%,In-store
West Gear,NIKE,1185732,2021-06-03,Midwest,Wisconsin,Milwaukee,NikeCourt Royale AC,55,325,17875,7150,40%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Jordan Air Latitude 720,50,550,27500,8250,30%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Nike Phantom Vision 2 Club Dynamic Fit TF,45,300,13500,4725,35%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Nike Air Force 1 '07 SE,40,225,9000,2700,30%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Nike Zoom Fly 3 Premium,40,175,7000,2100,30%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Nike SB Alleyoop,50,200,10000,5000,50%,In-store
West Gear,NIKE,1185732,2021-07-02,Midwest,Wisconsin,Milwaukee,Nike Mercurial Vapor 13 Elite SE FG,55,375,20625,8250,40%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Nike Air VaporMax 2019,50,525,26250,7875,30%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Nike Air Zoom Structure 22,45,300,13500,4725,35%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,NikeCourt Air Zoom Vapor X,40,225,9000,2700,30%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,LeBron Soldier 13 SFG,40,200,8000,2400,30%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Air Jordan 13 Retro,50,175,8750,4375,50%,In-store
West Gear,NIKE,1185732,2021-08-03,Midwest,Wisconsin,Milwaukee,Nike React Element 55 Premium,55,350,19250,7700,40%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Zoom Pegasus Turbo 2,35,475,16625,4988,30%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Air Max 97,30,250,7500,2625,35%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Free RN Flyknit 3.0,25,150,3750,1125,30%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Air Force 1 GORE-TEX ®,25,125,3125,938,30%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Air Zoom Pegasus 36,35,125,4375,2188,50%,In-store
West Gear,NIKE,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Nike Phantom Venom Academy TF,40,200,8000,3200,40%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Kyrie 4,45,375,16875,5063,30%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Nike Metcon 4 XD Patch,35,225,7875,2756,35%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,NikeCourt Royale SL,35,125,4375,1313,30%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Nike React Metcon,35,125,4375,1313,30%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Nike Phantom Vision 2 Academy Dynamic Fit TF,45,125,5625,2813,50%,In-store
West Gear,NIKE,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Nike ZoomX Vista Grind SP,50,250,12500,5000,40%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Air Max 90,45,400,18000,5400,30%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Air Max 270 React,35,300,10500,3675,35%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Zoom Fly SP Fast,35,245,8575,2573,30%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Drop-Type,35,225,7875,2363,30%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Air Max 98 SE,60,200,12000,6000,50%,In-store
West Gear,NIKE,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Nike Zoom Rival Fly 2,65,300,19500,7800,40%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike MX-720-818,60,550,33000,9900,30%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike Blazer Low LE,50,350,17500,6125,35%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike Zoom Pegasus Turbo 2 Rise,50,300,15000,4500,30%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike Air Max 98,50,250,12500,3750,30%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike Air Max Dia SE,60,250,15000,7500,50%,In-store
West Gear,NIKE,1185732,2021-12-02,Midwest,Wisconsin,Milwaukee,Nike Mercurial Superfly 7 Academy MDS TF,65,350,22750,9100,40%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Tanjun,35,500,17500,7000,40%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Air Max 90,35,300,10500,4200,40%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Air Max 720 BETRUE,25,300,7500,2625,35%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Odyssey React,30,150,4500,1575,35%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Legend React,45,200,9000,2700,30%,In-store
West Gear,NIKE,1185732,2021-01-10,Midwest,Wisconsin,Milwaukee,Nike Air Zoom Winflo 6,35,300,10500,4200,40%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Nike Air Zoom Vomero 14,35,550,19250,7700,40%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Nike Air VaporMax SE,35,200,7000,2800,40%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Wisconsin,Milwaukee,Nike Mercurial Superfly 7 Academy MDS IC,25,250,6250,2188,35%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Indiana,Indianapolis,NikeCourt Air Max Wildcard,30,125,3750,1313,35%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Nike Air Max 98,45,200,9000,2700,30%,In-store
West Gear,NIKE,1185732,2021-02-10,Midwest,Indiana,Indianapolis,Nike SB Zoom Stefan Janoski Mid RM,20,300,6000,2400,40%,In-store
West Gear,NIKE,1185732,2021-03-09,Midwest,Indiana,Indianapolis,NikeCourt Air Zoom Zero,25,520,13000,5200,40%,In-store
